draw_size,best_of,rel_match_elo_pre,rel_serve_elo_pre,rel_return_elo_pre,rel_rank_points,rel_age,rel_ht,rel_ace_rate_52w,rel_df_rate_52w,rel_1stIn_pct_52w,rel_1stWon_pct_52w,rel_2ndWon_pct_52w,rel_bp_saved_pct_52w,rel_bp_converted_pct_52w,rel_career_matches,rel_surface_matches,rel_h2h_win_diff,h2h_matches,rel_return_elo_x_clay,rel_serve_elo_x_grass,surface=CLAY,surface=GRASS,surface=HARD,tourney_level=A,tourney_level=C,tourney_level=D,tourney_level=F,tourney_level=G,tourney_level=M,tourney_level=O,round=0,round=1,round=2,round=3,round=4,round=5,round=6,round=7,target
32.0,3,-15.783589891225802,-0.7510028504941602,1.6356775688225298,-632.0,-1.6999999999999993,-23.0,-0.0887314066543568,-0.0092399055139025,0.0216329152032437,-0.0675721127973306,0.013082045108296,-0.0089357943570355,0.0395063878290879,-99.0,-29.0,0,0,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
32.0,3,68.45526769903745,0.8955678630802595,14.241922609940955,789.0,-4.899999999999999,-13.0,-0.0629617659659223,0.0006177459145914,0.0021649739498051,-0.0401509583027065,0.0475096553105935,-0.0115989346163758,0.0472708555684235,-175.0,-96.0,-1,1,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
32.0,3,-43.48236155636664,-16.652027798731524,14.022954432673489,-806.0,10.7,3.0,0.0118635231148937,0.0028000813605605,-0.0087602879415701,0.0011877735950267,-0.0198119645073749,-0.0177360546032593,0.0009528107918359,-121.0,-91.0,0,2,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
32.0,3,111.94918869035904,20.86262780785114,-3.926584695792826,-508.0,-2.8999999999999986,-11.0,-0.0317006119089851,-0.0578915541492702,0.0183560924193106,-0.0192774226797644,0.0981125409480221,0.0015433238321691,-0.0029350008429506,-114.0,-79.0,1,1,-0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
32.0,3,58.38667327503322,4.182494625966001,-7.642194768784975,-1187.0,-2.400000000000002,5.0,0.0469557031828053,0.0003418339771804,-0.0097855460468716,0.0448947212735635,0.0166938863552323,-0.0084964412811388,-0.0078670477056473,-159.0,-116.0,0,0,-0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
32.0,3,-33.67498587832347,13.277710974881984,-16.7726841449944,-395.0,5.099999999999998,-0.0,0.0551274761995471,-0.0144512395343793,-0.0819523283806247,0.0457975047234079,0.0220110324876008,0.0240657945575978,-0.0456916706571645,49.0,55.0,1,1,-0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
32.0,3,-67.86470091598858,22.49073168063001,-23.450690799506447,-117.0,-3.8000000000000007,5.0,0.034114311964645,-0.0091707300144024,-0.0132437433273269,0.0061534290165519,0.0290558257461542,0.0294994691812902,-0.0460758052635102,98.0,75.0,0,0,-0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
32.0,3,-26.42082539257217,50.11728441429455,-56.216245852803695,1124.0,3.200000000000003,23.0,0.1641909755393126,0.0144948695080884,0.0047607410252096,0.0767805554823811,0.0183280596134394,0.0469988344988344,-0.018939553422312,127.0,95.0,0,0,-0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
32.0,3,155.87473614564692,59.86460654887878,-13.634747945699246,1262.0,2.3000000000000007,8.0,0.0823256070301107,-0.0137804915511817,0.0323984307659501,0.0675937564489803,-0.0002666425179103,-0.0120610709075413,-0.0155542806145215,140.0,113.0,0,0,-0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
32.0,3,-22.384219093131605,17.813145934283966,-4.678679837444179,-93.0,-2.3000000000000043,5.0,0.0753315564689637,0.0156867152628367,-0.0631289939308306,0.0572442993518053,-0.0359948866085859,0.0175983436853002,-0.0568376068376068,6.0,63.0,0,2,-0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
32.0,3,-49.412572971607005,-14.592273934585364,-2.5322228209395234,-778.0,-1.5,-5.0,0.0026237436393456,-0.0153442112788595,0.0554283191050927,-0.0250745079903397,-0.0319211964337072,-0.0418094843496931,-0.0040252616653295,-109.0,-78.0,-1,1,-0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
32.0,3,-64.49597521597275,-12.608963968859824,0.8220702519538463,635.0,-3.999999999999997,0.0,-0.0148242541708584,-0.0165262975106417,0.0925372874620874,-0.0500080507048026,-0.0065818138248044,0.0139606227106227,0.0051339334603675,48.0,12.0,1,1,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
32.0,3,94.05542861129128,26.30661277206741,-2.72894651474644,-405.0,-4.800000000000001,3.0,0.0752969881299852,-0.0115942111685226,0.0093473631752789,0.082141627605201,0.0137419364795209,0.0301187666254543,-0.0200652601752664,-133.0,-27.0,1,1,-0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
32.0,3,5.796209108446192,-4.5455951220585575,10.412592216583562,-6.0,-7.199999999999999,-3.0,-0.0478236130867709,-0.0109957325746799,0.0760028449502134,-0.0492672080558479,-0.0060074501063302,-0.0373915558126084,-0.0017100188855913,-15.0,-1.0,1,1,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
32.0,3,-51.05741846991555,-0.3557953437443757,-1.3497202763169298,-2559.0,5.299999999999997,21.0,0.0731714808538772,-0.0028689900748873,-0.0347623100810303,0.0452272223218862,0.0023052618371373,0.0177219102570707,-0.0541350835999179,-191.0,-85.0,0,0,-0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
32.0,3,-0.0064668815723507,-5.124234953186033,-9.215583324186357,-122.0,9.3,-3.0,-0.0168259157677357,0.0071612852458806,-0.044533489604523,-0.026312509736719,-0.0288561947470168,-0.0091687859724266,-0.0225506995624615,93.0,37.0,0,0,-0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
32.0,3,42.89117816432531,2.8752733516059834,10.145564370209968,-1185.0,-3.0,-2.0,-0.024754132461871,0.00868789248213,0.0526753752603986,-0.0153795103750029,-0.0264020617808971,-0.0490556873587266,-0.0030277225849181,-34.0,-3.0,-1,1,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
32.0,3,-12.90411136828925,-12.493945374139455,14.516765862988224,-82.0,-5.100000000000001,-3.0,-0.0401426232108566,-0.0414666844122229,0.0445977664711582,-0.0445266170703796,0.0305277934054781,-0.010477697977698,-0.0059208516951001,-20.0,-11.0,0,0,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
32.0,3,-165.46956380554002,-34.964210766902625,-4.154533177297935,-439.0,6.799999999999997,-0.0,-0.0290715742442142,0.0163643875254585,-0.0972265181222185,-0.0290825139045275,-0.0142857142857142,-0.0107432041642568,-0.0526254734436536,103.0,31.0,0,0,-0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
32.0,3,-80.08368899591756,-13.198839212427856,-6.821467934422117,-811.0,-3.899999999999999,5.0,0.0013926771459052,0.0242056484882883,-0.0715809776068024,0.0104175897386074,0.0018036820362402,0.0209303662814098,-0.031421264157837,-53.0,-33.0,0,2,-0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
32.0,3,55.096278124977744,14.382974981127065,0.6424598615758441,-591.0,-5.100000000000001,13.0,0.0810753650602199,0.0069007474324317,-0.0338610537758214,0.1073403706569396,-0.0111695307592355,0.0391298304142342,0.011031707486297,-192.0,-107.0,0,0,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
32.0,3,206.6172560445866,27.008976356225048,4.361232768341779,1947.0,0.5,6.0,0.0232430885366377,-1.7838400149274014e-06,-0.0689388262788571,0.0424713130704687,0.0403334130321108,0.0537024607228585,0.0426036981509244,61.0,50.0,0,0,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
32.0,3,47.86447742817222,-10.038494993770655,6.65445464046843,2086.0,8.900000000000002,-18.0,-0.0632614035815,0.0076319730776303,0.0357573351445983,-0.0659542089657745,-0.0417961219742958,-0.0222260743733136,0.0404232744083821,241.0,114.0,0,0,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
32.0,3,91.06318696768744,2.5652674141006173,9.198344194211586,-378.0,-1.400000000000002,5.0,0.0036238218082946,-0.0218618619780083,-0.0201326227117845,0.0209963051988525,0.0352257724853158,0.0139857840166495,-0.0018025690156838,-87.0,-28.0,0,0,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
32.0,3,103.77466780485383,35.31903951913023,-7.442313910071107,181.0,-5.0,5.0,0.0969175955913053,-0.0171367471169857,0.0737603507687874,0.0600166324309409,-0.0221927727219368,0.0034997433996692,-0.000236646382691,-61.0,-16.0,0,2,-0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
32.0,3,151.04517301737746,9.987556797476373,14.501928715672875,1930.0,-6.099999999999998,-5.0,-0.0630979188743671,-0.0011685174555516,-0.0424742250971389,-0.0597050558304941,0.0337108607344404,0.0061936936936938,0.042550559713031,72.0,60.0,-1,1,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
32.0,3,-11.249087607463252,-11.607672768927614,11.084051056717044,-2023.0,-8.200000000000003,18.0,0.0102320065483466,-0.0197591634959749,0.0137938946549764,0.0171634481561842,0.0194185120679496,0.0074152360330634,-0.0459078258408415,-257.0,-130.0,0,0,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
32.0,3,-47.20502546866942,21.40027898887206,-10.380031655177843,-1255.0,4.5,2.0,0.0845433720212353,0.000913134470314,0.0624929854462504,0.058379425081451,-0.0406818784704717,-0.0249581839904421,-0.0302408935168347,32.0,43.0,0,0,-0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
32.0,3,-55.22907006422997,-14.58904910510114,-1.7848230040026465,75.0,9.0,-21.0,-0.0338504177996831,0.0078817767318479,0.0343249108798024,-0.0288979853546326,-0.035987215226377,-0.0538853194326585,0.0187272112167801,166.0,74.0,0,0,-0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
32.0,3,-44.59816252200517,-2.6929411782209627,0.2688681202330372,-247.0,12.700000000000005,-6.0,-0.0198470894315377,-0.017571237084337,0.044752246793651,-0.0104223874695195,0.0081674829800614,0.0278570845909128,-0.0103916866506793,93.0,58.0,0,0,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,-40.88515063331988,-3.987599557467093,-1.3867005987217451,226.0,-2.200000000000003,-10.0,-0.0304797362898932,-0.009148553561548,0.0722592836188626,-0.042145113573685,-0.028532760444383,0.0115241080758322,-0.02738986151795,140.0,96.0,0,0,-0.0,-0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,-5.273296469871639,3.34631103336028,-4.722784521185986,190.0,0.7999999999999972,-8.0,-0.0706640102216184,-0.0011863066320189,-0.0257781721416806,-0.0476360928953923,-0.0073606413628961,-0.0364401397268974,0.0019456487258115,52.0,28.0,1,1,-0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,68.9084493265168,24.8377923025796,-11.792160018910408,303.0,6.400000000000002,-16.0,-0.0152516254222312,-0.0043928984463483,0.0893192800427934,-0.0160839099969535,-0.0121625029613382,0.0387026352721034,0.0182683547485156,117.0,98.0,0,0,-0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
32.0,3,-12.202617185098916,-12.95619464558331,13.711356208280222,-219.0,-2.6000000000000014,6.0,-0.0109643006554176,-0.0214915732015857,0.0284342191764447,0.01487583840525,0.0059039527683779,0.0208380606610695,-0.0145827836807138,-93.0,-45.0,0,0,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,-70.00652123330565,-12.9635130919321,-0.8079188703302407,-363.0,-2.0,-8.0,0.0432821887761259,0.0052187081658926,-0.0279963459538816,0.0680372771470081,0.0387652175813607,-0.0211087719298245,0.0323035049183458,-47.0,-48.0,0,0,-0.0,-0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,-28.748892932602303,-17.83098156605547,17.297916949850787,-3.0,-4.399999999999999,8.0,0.028558581085804,-0.0054262096736419,-0.0168284561100346,0.0342961811783342,-0.006268081002893,0.0180855379753592,-0.0133213973612976,-198.0,-145.0,0,0,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,60.50729236057077,16.139494583755095,-6.481511906550622,-95.0,11.700000000000005,-6.0,-0.0083515330321657,0.0019045821817085,-0.0299865832357186,0.0192649227898016,0.015302603181473,-0.0239096488361114,0.0054064222734782,21.0,25.0,0,0,-0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
32.0,3,78.81376332851391,21.69325961816071,-8.490763993830797,480.0,7.699999999999999,-21.0,-0.0745981738383517,0.0012175391530469,-0.069184404673656,-0.0390088177180099,-0.0007542756814231,-0.007369224894998,0.0121291285687628,129.0,102.0,0,0,-0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,-2.4305306263865987,20.3966718396332,-16.369055585426622,293.0,3.3999999999999986,11.0,0.0285563831452883,0.0006224497295155,0.0604393574836158,0.0001346403265835,-0.0413400709011496,0.0153212344404611,-0.0306712962962963,50.0,65.0,0,0,-0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
32.0,3,-6.687171081732231,-8.091799476505003,5.244485754393736,-168.0,0.7999999999999972,-0.0,0.0025348237515008,0.0048130777742693,-0.0604263230747317,-0.020088282904636,0.0070849983799545,0.0325409338993329,0.0212094924919472,16.0,-23.0,0,0,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,14.91195628378955,-29.02307392742523,32.21502880518915,-702.0,-17.0,-10.0,-0.0095108495770503,0.0080029422581831,0.0554542111070246,0.0167101179391681,0.0177064220183487,0.0181900452488686,-0.0235588972431077,-193.0,-113.0,0,0,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,-109.53254025253524,-25.8786838785004,12.107907001882722,-168.0,0.3999999999999986,8.0,-0.0080763116527001,0.0011220998262555,0.0579485641455986,-0.0137133908258542,-0.0170385074458359,-0.0106728662284218,0.0089605734767024,-36.0,-45.0,-1,1,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,-0.0832352842980981,-9.575105595137302,4.322161326442938,266.0,0.8000000000000007,0.0,-0.015007215007215,0.0009421950598421,0.0137141725377019,-0.0313461549792885,-0.0199140631582172,-0.0382455895405542,0.028905081310621,97.0,2.0,0,0,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
32.0,3,62.02359810001553,-18.01894296615501,15.959585158627306,-125.0,-12.1,-0.0,-0.0451413734281358,-0.0152912211650493,0.0511588874570622,-0.0342314811880049,-0.0047006734150876,-0.0114937739577628,0.0019487997165382,-168.0,-112.0,0,0,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,128.98202491503935,15.67665710109668,0.2855544937863215,363.0,-17.7,0.0,0.0290585975024015,-0.0188920909382004,-0.0660422670509126,0.0748508283105925,0.057483324310498,-0.0074933881868939,0.0647078071780226,-147.0,-69.0,0,0,0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
32.0,3,-52.95508393816863,10.710202164206748,-15.0228927155581,103.0,6.400000000000002,10.0,0.0233295270656792,0.0142189694585973,-0.0410379461884272,0.0488741197879578,-0.0407026197934636,0.0025735294117648,-0.0265786076446705,68.0,56.0,0,0,-0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
32.0,3,-157.68222608745145,-22.636281170274287,4.105217790402321,-793.0,5.800000000000001,-10.0,0.0213633583289911,0.0278806963635127,-0.0656367714205098,0.0028974602411726,0.0020252914443786,0.0249072989851678,-0.0136363636363636,-30.0,-22.0,0,0,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,-13.13465143363328,-7.467200112785122,9.678652419393076,-86.0,-9.5,-7.0,-0.0232641458240836,-0.0012277391347244,0.0760754279512604,-0.0239619491038085,-0.0065158863440005,-0.0286515567765568,-0.0296126683561238,-88.0,-55.0,1,1,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
32.0,3,-68.30023520119221,-29.713639572153625,17.96193500709046,120.0,-1.0,-2.0,-0.0371442929210806,-0.0022626613358538,0.0980315209973264,-0.0750584385226742,-0.0213208533129528,-0.0365426042108903,0.0261477032778366,20.0,-38.0,1,1,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,-69.97438765394486,0.650414405744641,-2.681460398907575,-114.0,10.3,-0.0,0.0109080909010872,0.0283639050708229,-0.042201362942563,-0.0055216123303517,-0.0155739402153451,0.0022937909264184,0.0008988106435902,155.0,89.0,0,0,-0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,-181.55852170840623,2.521328626751483,-23.965645489717417,-197.0,10.200000000000005,5.0,0.0303030581874112,0.0241251690264033,-0.0444651588215563,0.0129530874179426,-0.0525390375830311,0.0021739130434783,-0.0116162608931696,94.0,56.0,0,0,-0.0,0.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
32.0,3,261.7124078844863,32.98681696735957,9.356296802396171,5278.0,-5.100000000000001,13.0,0.0589757251045207,0.0226602240684681,0.0357710680433285,0.068304559454722,-0.0025277347669003,-0.0187943126509024,0.016642353763021,158.0,86.0,1,1,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
32.0,3,-35.59122857133093,-10.945786692072488,19.8721063937262,607.0,-12.799999999999995,-20.0,-0.1469655191756909,-0.0113145673099476,-0.0220192872604451,-0.1039535794604367,0.0080357522475068,-0.0268616116967017,0.0558580237629718,16.0,28.0,0,0,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
32.0,3,-156.0917050910616,-7.659070900519509,-12.081360370358652,-1456.0,3.599999999999998,-0.0,-0.0197770424196475,0.0085165658802144,-0.0656434296448591,-0.0064180739239182,0.0210239378368215,0.0051775421618158,-0.0378794441749254,-8.0,-13.0,-2,2,-0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
32.0,3,91.19994868040862,8.604385837726568,-0.0216618825675141,2432.0,-10.1,18.0,0.0727872863812468,0.0145687267103885,0.0207854769078689,0.0518016739576407,0.0123399952414941,-0.020995670995671,-0.024838545926281,43.0,4.0,0,0,-0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
32.0,3,129.21596312789234,-10.140357202685436,20.40872537413202,3790.0,3.3000000000000007,0.0,0.0234119430190352,-0.0248870206227576,0.042753305361191,0.0442296296690162,0.0051647124511445,0.0212632895559724,0.035208969264144,48.0,-9.0,1,1,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
32.0,3,-30.698820808713208,-16.655288308830677,14.528036784478443,-334.0,-0.5999999999999979,-3.0,0.0006940958201462,0.0256823638546327,-0.1067260540579868,-0.0234523382908787,-0.0423607399797391,-0.0465563084312548,0.0044138819428657,1.0,2.0,1,1,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
32.0,3,-51.41603432791203,15.862686852156456,-22.0313961017896,722.0,13.0,-8.0,0.0129632099901606,0.0001819797240076,-0.0184219286179331,0.0257654146161359,-0.0016519140096238,0.052729021007513,-0.0157307348279164,112.0,93.0,0,0,-0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
32.0,3,-104.6959916724088,-23.744828563112375,4.429930655857106,-2947.0,9.7,-5.0,-0.0186483827866713,0.0057616696583137,-0.0391146327935882,-0.0315095990878073,-0.0237811086396776,-0.0191270691242507,0.024174635537815,-81.0,-58.0,-2,2,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
32.0,3,-177.14380532611608,15.825336086581729,-54.7565422362884,-1369.0,4.0,20.0,0.1366624568511431,0.0019512136999782,0.0575728944151332,0.0531449445425534,-0.0021324747439395,-0.0032892110683551,-0.0409023747132629,32.0,35.0,0,0,-0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
32.0,3,32.618092489911305,-2.1410016486318,10.467276327933178,-273.0,1.3000000000000007,-5.0,-0.0323717492220824,-0.0128517526982693,0.0466139766854075,-0.0356637372041735,0.0052284931125494,-0.0587560521415271,-0.0038940085865076,32.0,32.0,0,2,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
32.0,3,-22.789712713919695,-15.374822767893647,0.3638901165077186,-1110.0,1.0,-11.0,-0.0231308905984023,0.0237624826913975,-0.0483740896882608,-0.0402947975444921,-0.0190799120234604,-0.000371936418448,0.003824215711693,-61.0,-13.0,0,0,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
32.0,3,-28.81439067015981,31.573763695391563,-0.1363273136623775,-1957.0,1.8000000000000007,10.0,0.073112308004387,0.0008913602751096,0.0189740608038611,0.0301701222753854,-0.0664950385076044,0.0019055586540248,-0.0378590832899832,-63.0,34.0,-2,2,-0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
32.0,3,135.09495374493622,9.272052180429,7.608205150178264,1199.0,-5.299999999999997,-8.0,-0.0159545853435562,-0.0148607742732513,0.0330085581584894,-0.0082438276914927,0.0147043880104448,-0.0034095491093664,0.0418215930411052,48.0,28.0,1,1,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
32.0,3,-151.0059090131831,-28.821848802887416,-15.641146692967595,-1255.0,-15.5,-8.0,-0.0666244949598008,-0.0302390086345112,0.0628585566781909,-0.0675408169615998,0.0282446947072669,-0.0146536835984621,0.01068924102127,-136.0,-100.0,0,0,-0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
32.0,3,113.66146535608482,22.980084616356407,0.0132761023198781,-364.0,-7.600000000000001,5.0,0.0409717501218016,0.0077905166781331,-0.0717541886630604,0.0618864987162575,0.0058816545481364,0.0307595731324544,0.026904780729496,-25.0,32.0,1,3,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
32.0,3,51.8474337715154,24.488056240335027,-13.805754590706783,5779.0,-7.199999999999999,2.0,0.0236141195366054,-0.0203441823777442,-0.0094535261495541,0.0302035046110724,0.0540125268286414,0.0124440797827657,-0.0098591174906965,92.0,43.0,0,2,-0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
32.0,3,-278.93572151283297,-32.030040343284554,-3.585980953188482,-5039.0,-1.8999999999999984,-15.0,-0.0807961210366088,-0.0248258466445648,-0.0575125500989471,-0.0724422688394303,0.0219239715445084,0.0080578791149488,-0.0125928848556585,-122.0,-56.0,-3,5,-0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
32.0,3,82.48122376982951,-3.0362118835278125,19.077538417722508,-301.0,4.900000000000002,-5.0,-0.0487983355649858,-0.0145931886327035,0.0231147433179846,-0.0376993538816253,-0.0117712548371051,0.0088773484431659,0.0626816993887557,33.0,29.0,-1,1,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
32.0,3,-53.79441716687029,-16.954828831068426,9.98927125700925,-2622.0,4.100000000000001,-11.0,-0.0772937278005614,0.0238705581794026,-0.0650178849271375,-0.0970241117359108,-0.0333483911155914,-0.0675675675675675,0.0222319231685054,62.0,55.0,-2,4,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
32.0,3,47.10305673129778,-9.29438237403133,11.914522099654503,924.0,-16.0,-8.0,-0.0599990184076478,-0.0029986250728925,0.0463765169614274,-0.052869196884324,0.0222722563466829,-0.0203272289356752,0.0376751271213713,-45.0,-43.0,-1,1,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
32.0,3,-245.1205407178932,-32.87614408907052,-12.976594621909951,-2579.0,8.0,-8.0,-0.010019681517266,-0.0012780206016921,0.0483283490529866,-0.0349607651873042,-0.0373141891891891,-0.0718886588451807,-0.0402790057962471,-18.0,-21.0,0,0,-0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
32.0,3,158.14818445474657,-1.5813490342343357,1.423772742440633,1490.0,-3.599999999999998,-8.0,-0.0084253957870081,0.0049607143338742,-0.0113891089290352,0.0099459651341703,0.0369302861140665,-0.0045806906272022,0.0471878003792897,51.0,18.0,2,2,0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
32.0,3,22.72103551074929,-15.720604779251971,-9.168829634686515,480.0,-6.0,-23.0,-0.0780772734001138,-0.0207380939775412,0.024032191667594,-0.0540155104426254,0.0350674438340257,-0.0100788337246037,0.0677674060691224,94.0,27.0,1,3,-0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
32.0,3,-113.5138161099544,-21.803863911975213,-2.4339479227380707,-6738.0,0.5,-5.0,-0.0081883889227241,0.0033765628918425,-0.0271856602061165,-0.0352867650631274,-0.036740945834347,-0.009245950279933,-0.0135728354481439,-101.0,-46.0,-2,4,-0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
32.0,3,153.75708011684014,20.868124385446663,13.624544757160947,3484.0,3.3000000000000007,5.0,0.0091268099655615,-0.0011388050245458,0.0305181164678107,0.0153239721084859,-0.0037523236266672,0.0121611486124504,0.0526390175725121,136.0,87.0,2,4,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
32.0,3,44.31685993267274,22.250064864161917,-22.98555659900944,3333.0,7.100000000000001,13.0,0.0968903893453358,-0.0062737990652445,-0.0003859619503079,0.1133862372567191,0.0030808875812685,0.0638349978953811,-0.0357542626578158,144.0,74.0,0,0,-0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
32.0,3,-49.8663411687412,-16.478903538235045,-15.908788411882824,355.0,2.6999999999999997,-8.0,0.0082752711670777,0.000545639348634,0.0438046839952946,0.0169037020877051,0.0188009363999266,-0.0381196581196581,0.0108785776842836,94.0,8.0,-1,1,-0.0,-0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
